,IdLandkreis,Refdatum,AnzahlFall
17157,3457,2021-03-17,33
17158,3457,2021-03-18,38
17159,3457,2021-03-19,21
17160,3457,2021-03-20,24
17161,3457,2021-03-21,57
17162,3457,2021-03-22,42
17163,3457,2021-03-23,89
17164,3457,2021-03-24,57
17165,3457,2021-03-25,54
17166,3457,2021-03-26,46
17167,3457,2021-03-27,27
17168,3457,2021-03-28,27
17169,3457,2021-03-29,40
17170,3457,2021-03-30,50
17171,3457,2021-03-31,17
17172,3457,2021-04-01,38
17173,3457,2021-04-02,22
17174,3457,2021-04-03,19
17175,3457,2021-04-04,24
17176,3457,2021-04-05,21
17177,3457,2021-04-06,32
17178,3457,2021-04-07,31
17179,3457,2021-04-08,43
17180,3457,2021-04-09,12
17181,3457,2021-04-10,31
17182,3457,2021-04-11,29
17183,3457,2021-04-12,55
17184,3457,2021-04-13,63
17185,3457,2021-04-14,28
17186,3457,2021-04-15,34
17187,3457,2021-04-16,13
17188,3457,2021-04-17,22
17189,3457,2021-04-18,27
17190,3457,2021-04-19,41
17191,3457,2021-04-20,25
17192,3457,2021-04-21,23
17193,3457,2021-04-22,18
17194,3457,2021-04-23,36
17195,3457,2021-04-24,16
17196,3457,2021-04-25,22
17197,3457,2021-04-26,20
17198,3457,2021-04-27,21
17199,3457,2021-04-28,13
17200,3457,2021-04-29,14
17201,3457,2021-04-30,12
17202,3457,2021-05-01,12
17203,3457,2021-05-02,6
17204,3457,2021-05-03,19
17205,3457,2021-05-04,11
17206,3457,2021-05-05,18
17207,3457,2021-05-06,7
17208,3457,2021-05-07,5
17209,3457,2021-05-08,19
17210,3457,2021-05-09,9
17211,3457,2021-05-10,17
17212,3457,2021-05-11,20
17213,3457,2021-05-12,10
17214,3457,2021-05-13,9
17215,3457,2021-05-14,16
17216,3457,2021-05-15,15
17217,3457,2021-05-16,14
17218,3457,2021-05-17,2
17219,3457,2021-05-18,3
17220,3457,2021-05-19,16
17221,3457,2021-05-20,5
17222,3457,2021-05-21,1
17223,3457,2021-05-22,5
17224,3457,2021-05-23,3
17225,3457,2021-05-24,6
17226,3457,2021-05-25,7
17227,3457,2021-05-26,4
17228,3457,2021-05-27,9
17229,3457,2021-05-28,1
17230,3457,2021-05-29,2
17231,3457,2021-05-30,5
17232,3457,2021-05-31,2
17233,3457,2021-06-02,2
17234,3457,2021-06-03,1
17235,3457,2021-06-04,1
17236,3457,2021-06-05,1
17237,3457,2021-06-06,2
17238,3457,2021-06-08,1
17239,3457,2021-06-09,2
17240,3457,2021-06-13,2
17241,3457,2021-06-15,1
17242,3457,2021-06-17,1
17243,3457,2021-07-10,1
17244,3457,2021-07-11,1
17245,3457,2021-07-14,2
17246,3457,2021-07-17,3
17247,3457,2021-07-18,1
17248,3457,2021-07-20,5
17249,3457,2021-07-22,1
17250,3457,2021-07-26,1
17251,3457,2021-07-27,3
17252,3457,2021-07-28,2
17253,3457,2021-07-29,2
17254,3457,2021-07-30,1
17255,3457,2021-07-31,1
17256,3457,2021-08-02,1
17257,3457,2021-08-03,1
17258,3457,2021-08-04,2
17259,3457,2021-08-06,4
17260,3457,2021-08-07,1
17261,3457,2021-08-08,2
17262,3457,2021-08-09,3
17263,3457,2021-08-10,1
17264,3457,2021-08-11,2
17265,3457,2021-08-12,1
17266,3457,2021-08-13,3
17267,3457,2021-08-14,3
17268,3457,2021-08-15,1
17269,3457,2021-08-16,7
17270,3457,2021-08-17,9
17271,3457,2021-08-18,2
17272,3457,2021-08-19,2
17273,3457,2021-08-20,8
17274,3457,2021-08-21,2
17275,3457,2021-08-22,4
17276,3457,2021-08-23,4
17277,3457,2021-08-24,6
17278,3457,2021-08-25,9
17279,3457,2021-08-26,13
17280,3457,2021-08-27,6
17281,3457,2021-08-28,14
17282,3457,2021-08-29,8
17283,3457,2021-08-30,15
17284,3457,2021-08-31,11
17285,3457,2021-09-01,4
17286,3457,2021-09-02,8
17287,3457,2021-09-03,8
17288,3457,2021-09-04,4
17289,3457,2021-09-05,7
17290,3457,2021-09-06,6
17291,3457,2021-09-07,4
17292,3457,2021-09-08,4
17293,3457,2021-09-09,21
17294,3457,2021-09-10,6
17295,3457,2021-09-11,5
17296,3457,2021-09-12,2
17297,3457,2021-09-13,13
17298,3457,2021-09-14,6
17299,3457,2021-09-15,11
17300,3457,2021-09-16,13
17301,3457,2021-09-17,6
17302,3457,2021-09-19,1
17303,3457,2021-09-20,1
17304,3457,2021-09-21,6
17305,3457,2021-09-22,4
17306,3457,2021-09-23,11
17307,3457,2021-09-24,1
17308,3457,2021-09-25,6
17309,3457,2021-09-26,3
17310,3457,2021-09-27,1
17311,3457,2021-09-28,9
17312,3457,2021-09-29,3
17313,3457,2021-09-30,8
17314,3457,2021-10-01,3
17315,3457,2021-10-02,5
17316,3457,2021-10-03,11
17317,3457,2021-10-04,7
17318,3457,2021-10-05,13
17319,3457,2021-10-06,8
17320,3457,2021-10-07,4
17321,3457,2021-10-08,5
17322,3457,2021-10-09,2
17323,3457,2021-10-10,1
17324,3457,2021-10-11,5
17325,3457,2021-10-12,5
17326,3457,2021-10-13,3
17327,3457,2021-10-14,8
17328,3457,2021-10-15,6
17329,3457,2021-10-16,6
17330,3457,2021-10-17,7
17331,3457,2021-10-18,14
17332,3457,2021-10-19,12
17333,3457,2021-10-20,14
17334,3457,2021-10-21,14
17335,3457,2021-10-22,13
17336,3457,2021-10-23,5
17337,3457,2021-10-24,6
17338,3457,2021-10-25,6
17339,3457,2021-10-26,29
17340,3457,2021-10-27,61
17341,3457,2021-10-28,44
17342,3457,2021-10-29,38
17343,3457,2021-10-30,35
17344,3457,2021-10-31,48
17345,3457,2021-11-01,18
17346,3457,2021-11-02,58
17347,3457,2021-11-03,30
17348,3457,2021-11-04,56
17349,3457,2021-11-05,36
17350,3457,2021-11-06,50
17351,3457,2021-11-07,42
17352,3457,2021-11-08,43
17353,3457,2021-11-09,52
17354,3457,2021-11-10,34
17355,3457,2021-11-11,42
17356,3457,2021-11-12,44
17357,3457,2021-11-13,39
17358,3457,2021-11-14,26
17359,3457,2021-11-15,58
17360,3457,2021-11-16,71
17361,3457,2021-11-17,67
17362,3457,2021-11-18,51
17363,3457,2021-11-19,46
17364,3457,2021-11-20,51
17365,3457,2021-11-21,42
17366,3457,2021-11-22,43
17367,3457,2021-11-23,47
17368,3457,2021-11-24,73
17369,3457,2021-11-25,50
17370,3457,2021-11-26,59
17371,3457,2021-11-27,48
17372,3457,2021-11-28,23
17373,3457,2021-11-29,23
17374,3457,2021-11-30,13
17375,3457,2021-12-01,4
17376,3457,2021-12-02,65
17377,3458,2021-01-01,22
17378,3458,2021-01-02,16
17379,3458,2021-01-03,18
17380,3458,2021-01-04,39
17381,3458,2021-01-05,42
17382,3458,2021-01-06,19
17383,3458,2021-01-07,27
17384,3458,2021-01-08,10
17385,3458,2021-01-09,13
17386,3458,2021-01-10,7
17387,3458,2021-01-11,20
17388,3458,2021-01-12,41
17389,3458,2021-01-13,19
17390,3458,2021-01-14,7
17391,3458,2021-01-15,14
17392,3458,2021-01-16,11
17393,3458,2021-01-17,7
17394,3458,2021-01-18,12
17395,3458,2021-01-19,22
17396,3458,2021-01-20,16
17397,3458,2021-01-21,14
17398,3458,2021-01-22,24
17399,3458,2021-01-23,3
17400,3458,2021-01-24,15
17401,3458,2021-01-25,10
17402,3458,2021-01-26,11
17403,3458,2021-01-27,9
17404,3458,2021-01-28,14
17405,3458,2021-01-29,7
17406,3458,2021-01-30,8
17407,3458,2021-01-31,5
17408,3458,2021-02-01,3
17409,3458,2021-02-02,9
17410,3458,2021-02-03,5
17411,3458,2021-02-04,6
17412,3458,2021-02-05,10
17413,3458,2021-02-06,12
17414,3458,2021-02-07,5
17415,3458,2021-02-08,11
17416,3458,2021-02-09,9
17417,3458,2021-02-10,14
17418,3458,2021-02-11,10
17419,3458,2021-02-12,15
17420,3458,2021-02-13,8
17421,3458,2021-02-14,4
17422,3458,2021-02-15,7
17423,3458,2021-02-16,15
17424,3458,2021-02-17,9
17425,3458,2021-02-18,6
17426,3458,2021-02-19,4
17427,3458,2021-02-20,13
17428,3458,2021-02-21,5
17429,3458,2021-02-22,9
17430,3458,2021-02-23,7
17431,3458,2021-02-24,15
17432,3458,2021-02-25,15
17433,3458,2021-02-26,9
17434,3458,2021-02-27,3
17435,3458,2021-02-28,3
17436,3458,2021-03-01,13
17437,3458,2021-03-02,16
17438,3458,2021-03-03,9
17439,3458,2021-03-04,14
17440,3458,2021-03-05,3
17441,3458,2021-03-06,4
17442,3458,2021-03-07,6
17443,3458,2021-03-08,13
17444,3458,2021-03-09,7
17445,3458,2021-03-10,12
17446,3458,2021-03-11,15
17447,3458,2021-03-12,21
17448,3458,2021-03-13,11
17449,3458,2021-03-14,10
17450,3458,2021-03-15,10
17451,3458,2021-03-16,41
17452,3458,2021-03-17,10
17453,3458,2021-03-18,12
17454,3458,2021-03-19,25
17455,3458,2021-03-20,25
17456,3458,2021-03-21,19
17457,3458,2021-03-22,14
17458,3458,2021-03-23,22
17459,3458,2021-03-24,43
17460,3458,2021-03-25,61
17461,3458,2021-03-26,49
17462,3458,2021-03-27,29
17463,3458,2021-03-28,24
17464,3458,2021-03-29,28
17465,3458,2021-03-30,19
17466,3458,2021-03-31,26
17467,3458,2021-04-01,37
17468,3458,2021-04-02,27
17469,3458,2021-04-03,11
17470,3458,2021-04-04,31
17471,3458,2021-04-05,15
17472,3458,2021-04-06,31
17473,3458,2021-04-07,29
17474,3458,2021-04-08,49
17475,3458,2021-04-09,28
17476,3458,2021-04-10,22
17477,3458,2021-04-11,11
17478,3458,2021-04-12,26
17479,3458,2021-04-13,41
17480,3458,2021-04-14,34
17481,3458,2021-04-15,29
17482,3458,2021-04-16,25
17483,3458,2021-04-17,29
17484,3458,2021-04-18,25
17485,3458,2021-04-19,28
17486,3458,2021-04-20,26
17487,3458,2021-04-21,32
17488,3458,2021-04-22,20
17489,3458,2021-04-23,18
17490,3458,2021-04-24,18
17491,3458,2021-04-25,15
17492,3458,2021-04-26,18
17493,3458,2021-04-27,26
17494,3458,2021-04-28,17
17495,3458,2021-04-29,25
17496,3458,2021-04-30,18
17497,3458,2021-05-01,12
17498,3458,2021-05-02,14
17499,3458,2021-05-03,12
17500,3458,2021-05-04,18
17501,3458,2021-05-05,15
17502,3458,2021-05-06,10
17503,3458,2021-05-07,15
17504,3458,2021-05-08,8
17505,3458,2021-05-09,3
17506,3458,2021-05-10,9
17507,3458,2021-05-11,12
17508,3458,2021-05-12,8
17509,3458,2021-05-13,8
17510,3458,2021-05-14,10
17511,3458,2021-05-15,25
17512,3458,2021-05-16,4
17513,3458,2021-05-17,11
17514,3458,2021-05-18,11
17515,3458,2021-05-19,16
17516,3458,2021-05-20,9
17517,3458,2021-05-21,11
17518,3458,2021-05-22,13
17519,3458,2021-05-23,5
17520,3458,2021-05-24,4
17521,3458,2021-05-25,4
17522,3458,2021-05-26,4
17523,3458,2021-05-27,7
17524,3458,2021-05-28,6
17525,3458,2021-05-29,5
17526,3458,2021-05-30,4
17527,3458,2021-05-31,3
17528,3458,2021-06-02,4
17529,3458,2021-06-03,3
17530,3458,2021-06-04,2
17531,3458,2021-06-05,1
17532,3458,2021-06-07,2
17533,3458,2021-06-08,1
17534,3458,2021-06-10,2
17535,3458,2021-06-13,1
17536,3458,2021-06-14,2
17537,3458,2021-06-15,2
17538,3458,2021-06-17,1
17539,3458,2021-06-18,2
17540,3458,2021-06-19,2
17541,3458,2021-06-20,1
17542,3458,2021-06-21,1
17543,3458,2021-06-22,1
17544,3458,2021-06-24,1
17545,3458,2021-06-25,1
17546,3458,2021-06-28,2
17547,3458,2021-06-29,3
17548,3458,2021-06-30,1
17549,3458,2021-07-03,1
17550,3458,2021-07-06,2
17551,3458,2021-07-07,3
17552,3458,2021-07-08,1
17553,3458,2021-07-10,2
17554,3458,2021-07-12,1
17555,3458,2021-07-13,1
17556,3458,2021-07-14,3
17557,3458,2021-07-16,2
17558,3458,2021-07-17,2
17559,3458,2021-07-19,1
17560,3458,2021-07-20,5
17561,3458,2021-07-21,1
17562,3458,2021-07-22,1
17563,3458,2021-07-23,2
17564,3458,2021-07-24,4
17565,3458,2021-07-25,3
17566,3458,2021-07-26,1
17567,3458,2021-07-27,3
17568,3458,2021-07-28,1
17569,3458,2021-07-29,1
17570,3458,2021-07-31,1
17571,3458,2021-08-01,8
17572,3458,2021-08-02,3
17573,3458,2021-08-03,6
17574,3458,2021-08-04,1
17575,3458,2021-08-05,3
17576,3458,2021-08-06,5
17577,3458,2021-08-07,3
17578,3458,2021-08-08,6
17579,3458,2021-08-09,7
17580,3458,2021-08-10,5
17581,3458,2021-08-11,6
17582,3458,2021-08-12,2
17583,3458,2021-08-13,1
17584,3458,2021-08-14,16
17585,3458,2021-08-15,2
17586,3458,2021-08-16,8
17587,3458,2021-08-17,11
17588,3458,2021-08-18,7
17589,3458,2021-08-19,6
17590,3458,2021-08-20,7
17591,3458,2021-08-21,2
17592,3458,2021-08-22,3
17593,3458,2021-08-23,7
17594,3458,2021-08-24,3
17595,3458,2021-08-25,8
17596,3458,2021-08-26,18
17597,3458,2021-08-27,7
17598,3458,2021-08-28,9
17599,3458,2021-08-29,4
17600,3458,2021-08-30,4
17601,3458,2021-08-31,11
17602,3458,2021-09-01,9
17603,3458,2021-09-02,9
17604,3458,2021-09-03,20
17605,3458,2021-09-04,11
17606,3458,2021-09-05,7
17607,3458,2021-09-06,10
17608,3458,2021-09-07,26
17609,3458,2021-09-08,21
17610,3458,2021-09-09,15
17611,3458,2021-09-10,11
17612,3458,2021-09-11,8
17613,3458,2021-09-12,2
17614,3458,2021-09-13,5
17615,3458,2021-09-14,7
17616,3458,2021-09-15,4
17617,3458,2021-09-16,4
17618,3458,2021-09-17,4
17619,3458,2021-09-18,6
17620,3458,2021-09-20,2
17621,3458,2021-09-21,10
17622,3458,2021-09-22,7
17623,3458,2021-09-23,6
17624,3458,2021-09-24,5
17625,3458,2021-09-25,4
17626,3458,2021-09-26,6
17627,3458,2021-09-27,14
17628,3458,2021-09-28,11
17629,3458,2021-09-29,18
17630,3458,2021-09-30,15
17631,3458,2021-10-01,1
17632,3458,2021-10-02,6
17633,3458,2021-10-03,1
17634,3458,2021-10-04,6
17635,3458,2021-10-05,4
17636,3458,2021-10-06,5
17637,3458,2021-10-07,16
17638,3458,2021-10-08,6
17639,3458,2021-10-09,6
17640,3458,2021-10-10,2
17641,3458,2021-10-11,5
17642,3458,2021-10-12,6
17643,3458,2021-10-13,17
17644,3458,2021-10-14,9
17645,3458,2021-10-15,10
17646,3458,2021-10-16,10
17647,3458,2021-10-17,7
17648,3458,2021-10-18,12
17649,3458,2021-10-19,18
17650,3458,2021-10-20,14
17651,3458,2021-10-21,11
17652,3458,2021-10-22,12
17653,3458,2021-10-23,12
17654,3458,2021-10-24,4
17655,3458,2021-10-25,17
17656,3458,2021-10-26,8
17657,3458,2021-10-27,19
17658,3458,2021-10-28,11
17659,3458,2021-10-29,27
17660,3458,2021-10-30,20
17661,3458,2021-10-31,7
17662,3458,2021-11-01,17
17663,3458,2021-11-02,21
17664,3458,2021-11-03,21
17665,3458,2021-11-04,23
17666,3458,2021-11-05,19
17667,3458,2021-11-06,40
17668,3458,2021-11-07,16
17669,3458,2021-11-08,20
17670,3458,2021-11-09,34
17671,3458,2021-11-10,34
17672,3458,2021-11-11,23
17673,3458,2021-11-12,28
17674,3458,2021-11-13,27
17675,3458,2021-11-14,21
17676,3458,2021-11-15,39
17677,3458,2021-11-16,36
17678,3458,2021-11-17,51
17679,3458,2021-11-18,33
17680,3458,2021-11-19,39
17681,3458,2021-11-20,55
17682,3458,2021-11-21,24
17683,3458,2021-11-22,38
17684,3458,2021-11-23,56
17685,3458,2021-11-24,37
17686,3458,2021-11-25,31
17687,3458,2021-11-26,32
17688,3458,2021-11-27,25
17689,3458,2021-11-28,21
17690,3458,2021-11-29,21
17691,3458,2021-11-30,16
17692,3458,2021-12-01,23
17693,3458,2021-12-02,7
17694,3459,2021-01-01,41
17695,3459,2021-01-02,60
17696,3459,2021-01-03,75
17697,3459,2021-01-04,116
17698,3459,2021-01-05,138
17699,3459,2021-01-06,109
17700,3459,2021-01-07,80
17701,3459,2021-01-08,64
17702,3459,2021-01-09,38
17703,3459,2021-01-10,38
17704,3459,2021-01-11,72
17705,3459,2021-01-12,62
17706,3459,2021-01-13,61
17707,3459,2021-01-14,54
17708,3459,2021-01-15,50
17709,3459,2021-01-16,28
17710,3459,2021-01-17,22
17711,3459,2021-01-18,66
17712,3459,2021-01-19,99
17713,3459,2021-01-20,48
17714,3459,2021-01-21,33
17715,3459,2021-01-22,26
17716,3459,2021-01-23,32
17717,3459,2021-01-24,11
17718,3459,2021-01-25,46
17719,3459,2021-01-26,41
17720,3459,2021-01-27,62
17721,3459,2021-01-28,34
17722,3459,2021-01-29,23
17723,3459,2021-01-30,27
17724,3459,2021-01-31,10
17725,3459,2021-02-01,33
17726,3459,2021-02-02,61
17727,3459,2021-02-03,44
17728,3459,2021-02-04,35
17729,3459,2021-02-05,45
17730,3459,2021-02-06,16
17731,3459,2021-02-07,5
17732,3459,2021-02-08,31
17733,3459,2021-02-09,59
17734,3459,2021-02-10,53
17735,3459,2021-02-11,55
17736,3459,2021-02-12,64
17737,3459,2021-02-13,46
17738,3459,2021-02-14,36
17739,3459,2021-02-15,53
17740,3459,2021-02-16,58
17741,3459,2021-02-17,47
17742,3459,2021-02-18,46
17743,3459,2021-02-19,25
17744,3459,2021-02-20,32
17745,3459,2021-02-21,11
17746,3459,2021-02-22,48
17747,3459,2021-02-23,51
17748,3459,2021-02-24,21
17749,3459,2021-02-25,31
17750,3459,2021-02-26,35
17751,3459,2021-02-27,21
17752,3459,2021-02-28,17
17753,3459,2021-03-01,44
17754,3459,2021-03-02,42
17755,3459,2021-03-03,53
17756,3459,2021-03-04,31
17757,3459,2021-03-05,36
17758,3459,2021-03-06,32
17759,3459,2021-03-07,10
17760,3459,2021-03-08,69
17761,3459,2021-03-09,62
17762,3459,2021-03-10,40
17763,3459,2021-03-11,32
17764,3459,2021-03-12,46
17765,3459,2021-03-13,23
17766,3459,2021-03-14,26
17767,3459,2021-03-15,69
17768,3459,2021-03-16,64
17769,3459,2021-03-17,90
17770,3459,2021-03-18,57
17771,3459,2021-03-19,53
17772,3459,2021-03-20,38
17773,3459,2021-03-21,44
17774,3459,2021-03-22,90
17775,3459,2021-03-23,132
17776,3459,2021-03-24,108
17777,3459,2021-03-25,51
17778,3459,2021-03-26,94
17779,3459,2021-03-27,51
17780,3459,2021-03-28,28
17781,3459,2021-03-29,76
17782,3459,2021-03-30,83
17783,3459,2021-03-31,67
17784,3459,2021-04-01,53
17785,3459,2021-04-02,40
17786,3459,2021-04-03,53
17787,3459,2021-04-04,19
17788,3459,2021-04-05,35
17789,3459,2021-04-06,63
17790,3459,2021-04-07,84
17791,3459,2021-04-08,34
17792,3459,2021-04-09,65
17793,3459,2021-04-10,32
17794,3459,2021-04-11,36
17795,3459,2021-04-12,90
17796,3459,2021-04-13,97
17797,3459,2021-04-14,88
17798,3459,2021-04-15,52
17799,3459,2021-04-16,59
17800,3459,2021-04-17,38
17801,3459,2021-04-18,53
17802,3459,2021-04-19,102
17803,3459,2021-04-20,97
17804,3459,2021-04-21,104
17805,3459,2021-04-22,58
17806,3459,2021-04-23,57
17807,3459,2021-04-24,50
17808,3459,2021-04-25,38
17809,3459,2021-04-26,59
17810,3459,2021-04-27,78
17811,3459,2021-04-28,79
17812,3459,2021-04-29,41
17813,3459,2021-04-30,44
17814,3459,2021-05-01,34
17815,3459,2021-05-02,23
17816,3459,2021-05-03,30
17817,3459,2021-05-04,62
17818,3459,2021-05-05,46
17819,3459,2021-05-06,69
17820,3459,2021-05-07,39
17821,3459,2021-05-08,29
17822,3459,2021-05-09,27
17823,3459,2021-05-10,38
17824,3459,2021-05-11,36
17825,3459,2021-05-12,29
17826,3459,2021-05-13,17
17827,3459,2021-05-14,29
17828,3459,2021-05-15,28
17829,3459,2021-05-16,11
17830,3459,2021-05-17,16
17831,3459,2021-05-18,34
17832,3459,2021-05-19,17
17833,3459,2021-05-20,12
17834,3459,2021-05-21,8
17835,3459,2021-05-22,7
17836,3459,2021-05-23,8
17837,3459,2021-05-24,8
17838,3459,2021-05-25,12
17839,3459,2021-05-26,18
17840,3459,2021-05-27,13
17841,3459,2021-05-28,12
17842,3459,2021-05-29,20
17843,3459,2021-05-30,11
17844,3459,2021-05-31,16
17845,3459,2021-06-01,14
17846,3459,2021-06-02,10
17847,3459,2021-06-03,7
17848,3459,2021-06-04,4
17849,3459,2021-06-05,5
17850,3459,2021-06-06,4
17851,3459,2021-06-07,4
17852,3459,2021-06-08,1
17853,3459,2021-06-09,2
17854,3459,2021-06-10,1
17855,3459,2021-06-11,2
17856,3459,2021-06-12,1
17857,3459,2021-06-15,2
17858,3459,2021-06-17,1
17859,3459,2021-06-19,1
17860,3459,2021-06-20,2
17861,3459,2021-06-21,1
17862,3459,2021-06-22,4
17863,3459,2021-06-23,2
17864,3459,2021-06-24,1
17865,3459,2021-06-25,2
17866,3459,2021-06-27,1
17867,3459,2021-06-28,1
17868,3459,2021-06-30,1
17869,3459,2021-07-01,2
17870,3459,2021-07-02,7
17871,3459,2021-07-03,1
17872,3459,2021-07-04,3
17873,3459,2021-07-05,3
17874,3459,2021-07-06,9
17875,3459,2021-07-07,6
17876,3459,2021-07-08,3
17877,3459,2021-07-09,5
17878,3459,2021-07-10,11
17879,3459,2021-07-11,7
17880,3459,2021-07-12,11
17881,3459,2021-07-13,7
17882,3459,2021-07-14,8
17883,3459,2021-07-15,9
17884,3459,2021-07-16,10
17885,3459,2021-07-17,4
17886,3459,2021-07-18,5
17887,3459,2021-07-19,7
17888,3459,2021-07-20,13
17889,3459,2021-07-21,6
17890,3459,2021-07-22,2
17891,3459,2021-07-23,12
17892,3459,2021-07-24,7
17893,3459,2021-07-25,2
17894,3459,2021-07-26,25
17895,3459,2021-07-27,12
17896,3459,2021-07-28,13
17897,3459,2021-07-29,10
17898,3459,2021-07-30,17
17899,3459,2021-07-31,12
17900,3459,2021-08-01,6
17901,3459,2021-08-02,9
17902,3459,2021-08-03,10
17903,3459,2021-08-04,10
17904,3459,2021-08-05,12
17905,3459,2021-08-06,7
17906,3459,2021-08-07,4
17907,3459,2021-08-08,4
17908,3459,2021-08-09,16
17909,3459,2021-08-10,29
17910,3459,2021-08-11,14
17911,3459,2021-08-12,15
17912,3459,2021-08-13,26
17913,3459,2021-08-14,17
17914,3459,2021-08-15,8
17915,3459,2021-08-16,27
17916,3459,2021-08-17,56
17917,3459,2021-08-18,37
17918,3459,2021-08-19,29
17919,3459,2021-08-20,37
17920,3459,2021-08-21,45
17921,3459,2021-08-22,44
17922,3459,2021-08-23,45
17923,3459,2021-08-24,44
17924,3459,2021-08-25,49
17925,3459,2021-08-26,34
17926,3459,2021-08-27,27
17927,3459,2021-08-28,30
17928,3459,2021-08-29,19
17929,3459,2021-08-30,39
17930,3459,2021-08-31,32
17931,3459,2021-09-01,43
17932,3459,2021-09-02,39
17933,3459,2021-09-03,27
17934,3459,2021-09-04,26
17935,3459,2021-09-05,28
17936,3459,2021-09-06,53
17937,3459,2021-09-07,35
17938,3459,2021-09-08,38
17939,3459,2021-09-09,32
17940,3459,2021-09-10,31
17941,3459,2021-09-11,22
17942,3459,2021-09-12,17
17943,3459,2021-09-13,29
17944,3459,2021-09-14,19
17945,3459,2021-09-15,21
17946,3459,2021-09-16,25
17947,3459,2021-09-17,14
17948,3459,2021-09-18,12
17949,3459,2021-09-19,5
17950,3459,2021-09-20,23
17951,3459,2021-09-21,29
17952,3459,2021-09-22,25
17953,3459,2021-09-23,16
17954,3459,2021-09-24,14
17955,3459,2021-09-25,16
17956,3459,2021-09-26,8
17957,3459,2021-09-27,19
17958,3459,2021-09-28,12
17959,3459,2021-09-29,10
17960,3459,2021-09-30,15
17961,3459,2021-10-01,23
17962,3459,2021-10-02,25
17963,3459,2021-10-03,10
17964,3459,2021-10-04,25
17965,3459,2021-10-05,25
17966,3459,2021-10-06,28
17967,3459,2021-10-07,19
17968,3459,2021-10-08,16
17969,3459,2021-10-09,15
17970,3459,2021-10-10,26
17971,3459,2021-10-11,57
17972,3459,2021-10-12,38
17973,3459,2021-10-13,32
17974,3459,2021-10-14,22
17975,3459,2021-10-15,40
17976,3459,2021-10-16,35
17977,3459,2021-10-17,30
17978,3459,2021-10-18,43
17979,3459,2021-10-19,53
17980,3459,2021-10-20,92
17981,3459,2021-10-21,47
17982,3459,2021-10-22,49
17983,3459,2021-10-23,52
17984,3459,2021-10-24,56
17985,3459,2021-10-25,66
17986,3459,2021-10-26,74
17987,3459,2021-10-27,60
17988,3459,2021-10-28,73
17989,3459,2021-10-29,56
17990,3459,2021-10-30,42
17991,3459,2021-10-31,33
17992,3459,2021-11-01,90
17993,3459,2021-11-02,101
17994,3459,2021-11-03,94
17995,3459,2021-11-04,73
17996,3459,2021-11-05,79
17997,3459,2021-11-06,61
17998,3459,2021-11-07,56
17999,3459,2021-11-08,95
18000,3459,2021-11-09,87
18001,3459,2021-11-10,89
18002,3459,2021-11-11,78
18003,3459,2021-11-12,120
18004,3459,2021-11-13,105
18005,3459,2021-11-14,84
18006,3459,2021-11-15,196
18007,3459,2021-11-16,176
18008,3459,2021-11-17,172
18009,3459,2021-11-18,140
18010,3459,2021-11-19,142
18011,3459,2021-11-20,150
18012,3459,2021-11-21,108
18013,3459,2021-11-22,183
18014,3459,2021-11-23,179
18015,3459,2021-11-24,153
18016,3459,2021-11-25,126
18017,3459,2021-11-26,80
18018,3459,2021-11-27,47
18019,3459,2021-11-28,42
18020,3459,2021-11-29,27
18021,3459,2021-11-30,50
18022,3459,2021-12-01,28
18023,3459,2021-12-02,9
18024,3460,2021-01-02,28
18025,3460,2021-01-04,24
18026,3460,2021-01-05,41
18027,3460,2021-01-06,39
18028,3460,2021-01-07,29
18029,3460,2021-01-08,18
18030,3460,2021-01-09,35
18031,3460,2021-01-10,15
18032,3460,2021-01-11,5
18033,3460,2021-01-12,49
18034,3460,2021-01-13,36
18035,3460,2021-01-14,22
18036,3460,2021-01-15,22
18037,3460,2021-01-16,12
18038,3460,2021-01-17,13
18039,3460,2021-01-18,1
18040,3460,2021-01-19,13
18041,3460,2021-01-20,12
18042,3460,2021-01-21,20
18043,3460,2021-01-22,14
18044,3460,2021-01-23,8
18045,3460,2021-01-24,8
18046,3460,2021-01-25,3
18047,3460,2021-01-26,19
18048,3460,2021-01-27,40
18049,3460,2021-01-28,22
18050,3460,2021-01-29,35
18051,3460,2021-01-30,28
18052,3460,2021-01-31,5
18053,3460,2021-02-01,11
18054,3460,2021-02-02,30
18055,3460,2021-02-03,66
18056,3460,2021-02-04,58
18057,3460,2021-02-05,53
18058,3460,2021-02-06,44
18059,3460,2021-02-07,11
18060,3460,2021-02-08,6
18061,3460,2021-02-09,53
18062,3460,2021-02-10,38
18063,3460,2021-02-11,74
18064,3460,2021-02-12,49
18065,3460,2021-02-13,41
18066,3460,2021-02-14,16
18067,3460,2021-02-15,4
18068,3460,2021-02-16,38
18069,3460,2021-02-17,25
18070,3460,2021-02-18,38
18071,3460,2021-02-19,29
18072,3460,2021-02-20,23
18073,3460,2021-02-21,15
18074,3460,2021-02-22,6
18075,3460,2021-02-23,26
18076,3460,2021-02-24,41
18077,3460,2021-02-25,24
18078,3460,2021-02-26,25
18079,3460,2021-02-27,29
18080,3460,2021-02-28,11
18081,3460,2021-03-01,6
18082,3460,2021-03-02,34
18083,3460,2021-03-03,23
18084,3460,2021-03-04,21
18085,3460,2021-03-05,20
18086,3460,2021-03-06,44
18087,3460,2021-03-07,5
